timestamp,V1,V2,V3,amount,class
2017-8-26 4:22:06,-2.220641827,1.029180718,-0.697723602,9.47,0
2017-8-26 4:23:08,-0.426071694,-0.06030377,2.220828203,21.8,0
2017-8-26 4:24:10,1.331897157,-0.579961843,0.422605532,14.48,0
2017-8-26 4:26:14,1.162280884,1.24817825,-1.581317148,1,0
2017-8-26 4:26:14,1.239048053,0.293284417,0.08647196,1,0
2017-8-26 4:26:14,0.925996613,-0.358098896,1.376721528,70.6,0
2017-8-26 4:26:14,1.148186926,0.085837072,0.120702062,19.77,0
2017-8-26 4:27:16,1.038370334,0.127486127,0.184455888,1.18,0
2017-8-26 4:27:16,1.038370334,0.127486127,0.184455888,1.18,0
2017-8-26 4:27:16,1.038370334,0.127486127,0.184455888,1.18,0
2017-8-26 4:27:16,1.038370334,0.127486127,0.184455888,1.18,0
2017-8-26 4:28:18,-1.439068817,0.267631399,3.56277034,81.13,0
2017-8-26 4:29:20,-1.024576049,0.522289106,1.787699074,50,0
2017-8-26 4:29:20,-0.997175759,0.228365302,1.715339938,86.43,0
2017-8-26 4:30:22,-1.165721747,1.485336811,0.156418075,11.83,0
2017-8-26 4:30:22,-1.18595403,-0.21880844,1.101004831,49.95,0
2017-8-26 4:30:22,-0.427190854,0.745708409,1.761811025,9.12,0
2017-8-26 4:31:24,-0.622478372,0.014881395,1.052488736,104.94,0
2017-8-26 4:31:24,-0.291241163,1.515688499,1.514354894,4.68,0
2017-8-26 4:31:24,-1.760402481,0.221924153,0.579949898,62.92,0
2017-8-26 4:31:24,-0.590589254,0.235248304,2.354921509,18.31,0
2017-8-26 4:32:26,-2.374380306,0.59714527,0.0366561,80,0
2017-8-26 4:33:28,-0.655264276,0.409898543,1.289156438,32.51,0
2017-8-26 4:33:28,-3.007739051,0.929514494,-0.423720855,39.95,0
2017-8-26 4:34:30,1.11104797,0.215351844,0.374072564,68.74,0
2017-8-26 4:35:32,-3.591826161,1.348370368,-0.998492354,79,0
2017-8-26 4:35:32,-0.888004366,0.913669852,1.146088038,5.9,0
2017-8-26 4:36:34,-1.864989682,0.910873769,1.724862787,7.69,0
2017-8-26 4:36:34,-0.833200336,0.778787123,2.619236664,79.91,0
2017-8-26 4:36:34,-1.897330739,0.955626146,0.052542631,552.18,0
2017-8-26 4:37:36,1.119272304,-0.669639047,0.803807372,67.3,0
2017-8-26 4:37:36,-0.792329167,-0.84066372,2.61046459,21.97,0
2017-8-26 4:37:36,-0.481375994,1.003406701,0.906183669,4.99,0
2017-8-26 4:38:38,1.327883886,-0.735011946,1.502449134,11.99,0
2017-8-26 4:38:38,-4.25759744,1.649489166,-1.591241672,124.67,0
2017-8-26 4:40:42,-5.101877144,1.897021804,-3.458033555,919.6,0
2017-8-26 4:41:44,1.287226467,-0.824683124,1.346422851,30.9,0
2017-8-26 4:42:46,0.270724788,-1.615316758,1.054982089,459.39,0
2017-8-26 4:42:46,-0.589855944,0.933069872,-0.268072621,37.13,0
2017-8-26 4:44:50,1.276133783,0.211469552,0.143000512,1.98,0
2017-8-26 4:44:50,-1.822272728,1.235335536,-0.307804337,15.89,0
2017-8-26 4:45:52,-5.285970513,4.847323197,-1.290368385,8.95,0
2017-8-26 4:45:52,0.607153014,-0.957413454,0.761504743,268.78,0
2017-8-26 4:45:52,-0.238410956,0.509262765,1.952000704,2.99,0
2017-8-26 4:46:54,-0.853806864,0.127391777,1.267277185,322.44,0
2017-8-26 4:46:54,-1.640014273,-0.479831346,1.613630324,937.69,0
2017-8-26 4:48:58,1.057021329,-0.646955978,0.729166619,69,0
2017-8-26 4:48:58,-0.343711498,1.118614619,1.293385823,2.28,0
2017-8-26 4:48:58,1.31617765,-0.105593976,-0.246480374,7.21,0
2017-8-26 4:48:58,1.195571618,0.258857846,0.635796446,1.29,0
2017-8-26 4:51:02,1.273817893,0.058009054,-1.312427634,17.8,0
2017-8-26 4:52:04,-0.646513324,1.004198501,1.61622395,14.98,0
2017-8-26 4:52:04,1.027114369,-1.272542866,0.673656443,159,0
2017-8-26 4:53:06,-0.88399565,-0.150764823,2.291790721,142.71,0
2017-8-26 4:53:06,1.081033083,-0.256543414,0.426971283,84.39,0
2017-8-26 4:54:08,-0.378601661,0.274578968,-0.129487732,182.95,0
2017-8-26 4:57:14,-1.409009452,0.563492506,3.350717448,23.27,0
2017-8-26 4:57:14,-0.94089284,1.074154764,1.759398089,9.99,0
2017-8-26 4:57:14,1.245743808,0.438877833,0.316139712,4.19,0
2017-8-26 4:57:14,-6.093247805,-12.11421274,-5.694973183,3828.04,0
2017-8-26 4:59:18,1.00023399,-0.29522731,1.308259453,35.97,0
2017-8-26 4:59:18,1.175094093,0.408263222,0.552145163,1,0
2017-8-26 5:00:20,-0.306311186,0.991271929,1.41449133,24.57,0
2017-8-26 5:01:22,1.175124777,0.661341182,-0.47747646,1,0
2017-8-26 5:02:24,-0.81716449,0.548007876,1.987429001,148.43,0
2017-8-26 5:02:24,1.206065239,-0.124884657,0.118939145,25.8,0
2017-8-26 5:04:28,-1.276830337,-0.903556664,1.477104935,110.4,0
2017-8-26 5:04:28,-0.591932651,0.111272819,0.699125647,13.95,0
2017-8-26 5:05:30,-0.820860222,1.02256699,1.996560362,9.99,0
2017-8-26 5:06:32,-4.816021799,-3.345061058,0.566005642,937.69,0
2017-8-26 5:06:32,1.102697857,0.103965143,0.934478734,54.99,0
2017-8-26 5:07:34,1.147553856,0.543491091,0.504579173,31.17,0
2017-8-26 5:08:36,1.194066271,-0.072582233,0.635285626,23.88,0
2017-8-26 5:08:36,-0.284446202,1.069098947,0.930510616,4.49,0
2017-8-26 5:09:38,-0.182928163,-0.920683415,1.818758315,137,0
2017-8-26 5:11:42,0.805681804,-0.220451375,2.371309722,37.89,0
2017-8-26 5:11:42,-1.010266597,-0.540014019,2.518624344,82.29,0
2017-8-26 5:12:44,1.254913507,0.350287347,0.302487785,2.69,0
2017-8-26 5:12:44,1.431053409,-0.648101141,-0.331663901,20,0
2017-8-26 5:15:50,-0.868565326,0.684978078,2.013745177,29.99,0
2017-8-26 5:17:54,-0.505728362,0.66630036,1.08099302,40,0
2017-8-26 5:17:54,0.968783929,-0.501798126,-1.333558486,160.86,0
2017-8-26 5:18:56,-0.614586106,0.975396462,1.689026908,8.93,0
2017-8-26 5:18:56,1.105253453,0.541842002,0.839421415,6.24,0
2017-8-26 5:18:56,-1.710934768,-1.366798712,2.217310673,230,0
2017-8-26 5:19:58,-2.807064506,1.183098325,2.974779375,43.71,0
2017-8-26 5:19:58,0.853907974,-0.527163873,0.823846175,165.55,0
2017-8-26 5:19:58,-0.724910392,0.073475018,1.739546615,113,0
2017-8-26 5:22:02,1.356489323,-0.221355461,-1.236995618,1.54,0
2017-8-26 5:23:04,-0.549716076,0.907665152,1.59794893,10,0
2017-8-26 5:23:04,1.239494808,-0.182609248,0.155058296,8.8,0
2017-8-26 5:25:08,-0.485237731,0.658496594,1.949966622,5.97,0
2017-8-26 5:25:08,1.353283086,-0.694899979,0.970826107,15.93,0
2017-8-26 5:26:10,-1.007390583,1.261943319,1.207202744,10,0
2017-8-26 5:27:12,-0.394815704,1.054418297,1.206361271,3.87,0
2017-8-26 5:27:12,-1.571359311,1.687508027,0.734670438,10,0
2017-8-26 5:28:14,0.709335678,-0.011679155,-0.530212955,35.97,0
2017-8-26 5:30:18,1.101762442,-0.119018463,1.139150275,22.37,0
2017-8-26 5:30:18,1.207207324,0.241318029,0.258744961,4.57,0
2017-8-26 5:30:18,-0.54188941,0.907744834,0.941841931,23.57,0
2017-8-26 5:31:20,-0.568284748,1.195094545,0.694741497,13.99,0
2017-8-26 5:32:22,0.753307852,-1.131593257,0.878730366,226.07,0
2017-8-26 5:33:24,-0.986639536,0.054619774,0.89218939,148.81,0
2017-8-26 5:34:26,0.951278276,-0.657729594,1.701883533,58,0
2017-8-26 5:35:28,1.175477978,0.167881283,0.509908525,1.29,0
2017-8-26 5:35:28,-4.636533664,-5.931717441,-0.227301246,65,0
2017-8-26 5:35:28,-3.222745011,-1.932775704,2.923241828,11,0
2017-8-26 5:35:28,0.693502989,-1.134232023,0.782844002,257.3,0
2017-8-26 5:35:28,1.007947057,-1.289492351,0.666740851,169,0
2017-8-26 5:36:30,1.180458002,0.33426698,0.395177877,9.9,0
2017-8-26 5:37:32,1.211406024,0.007849756,0.950798395,9.99,0
2017-8-26 5:37:32,1.288255622,0.085827584,-1.179482142,4.9,0
2017-8-26 5:38:34,-2.143457532,2.107826158,0.213151876,39.95,0
2017-8-26 5:39:36,-1.032939915,0.680608052,1.402550125,15.36,0
2017-8-26 5:40:38,1.122578642,0.222573144,0.481927939,9.9,0
2017-8-26 5:40:38,-2.420412824,1.947885385,0.553646043,6,0
2017-8-26 5:40:38,-2.420412824,1.947885385,0.553646043,6,0
2017-8-26 5:40:38,-2.419485626,1.949345704,0.552997661,6.74,0
2017-8-26 5:40:38,-2.419485626,1.949345704,0.552997661,6.74,0
2017-8-26 5:42:42,0.912979151,-0.652999555,0.298165153,170.43,0
2017-8-26 5:42:42,-2.687977969,4.390230199,-2.360483061,0.89,0
2017-8-26 5:45:48,-0.399879707,1.051965788,1.390802023,0.89,0
2017-8-26 5:47:52,0.095490023,-2.557694205,-1.134054856,614.87,0
2017-8-26 5:48:54,-0.648576026,0.740564583,1.8003815,22.99,0
2017-8-26 5:48:54,-0.903628224,-0.233362598,2.580863531,71.26,0
2017-8-26 5:49:56,1.190844167,-0.608426894,0.069096521,127.69,0
2017-8-26 5:49:56,1.315601305,0.413148285,-0.018953104,1.98,0
2017-8-26 5:50:58,-0.546215295,0.878083882,1.523176388,6.45,0
2017-8-26 5:50:58,1.171953522,0.311213252,0.313605078,1.29,0
2017-8-26 5:52:00,0.714401042,-0.493905247,1.269484559,184.31,0
2017-8-26 5:52:00,-3.494860856,-2.894449732,1.637988839,500,0
2017-8-26 5:52:00,1.325295228,-1.138678066,1.276265636,10,0
2017-8-26 5:54:04,-0.600816388,0.922454526,-0.13595182,1.79,0
2017-8-26 5:54:04,-0.159985037,-0.611632858,2.081419302,10,0
2017-8-26 5:56:08,1.171438903,0.474973976,0.011760718,20,0
2017-8-26 5:56:08,-1.551481611,-1.053346034,0.762805729,700,0
2017-8-26 5:58:12,1.039964313,-0.53435531,1.865190286,22,0
2017-8-26 6:00:16,1.212056805,0.246405411,0.309165988,2.28,0
2017-8-26 6:00:16,-0.433211486,1.020835125,2.019730198,65.26,0
2017-8-26 6:00:16,0.073496706,0.55103296,0.451890424,0.99,0
2017-8-26 6:03:22,1.321778325,0.658048335,-0.793312359,1,0
2017-8-26 6:03:22,-0.827464823,1.248569678,1.023826113,44.2,0
2017-8-26 6:03:22,-1.32906237,1.955889812,1.118275164,5.42,0
2017-8-26 6:04:24,1.27496709,-0.778783352,1.162452685,42.9,0
2017-8-26 6:05:26,-4.066862271,-5.081215162,-0.11690781,355.51,0
2017-8-26 6:07:30,-0.365531734,1.006931845,1.108303668,0.89,0
2017-8-26 6:07:30,-0.957819798,0.247979463,3.772856852,71.69,0
2017-8-26 6:08:32,-1.428534961,1.793577778,0.545758239,2.29,0
2017-8-26 6:08:32,1.264698666,0.168285518,-0.275340024,1.29,0
2017-8-26 6:15:46,-0.431091692,0.89075179,1.720542847,27.99,0
2017-8-26 6:16:48,-0.782666195,1.017986502,1.50585133,23.63,0
2017-8-26 6:16:48,1.294032785,-0.762808543,0.111245009,48,0
2017-8-26 6:17:50,-0.723637212,0.15449565,1.263163339,318.5,0
2017-8-26 6:17:50,1.136752053,-0.103769567,0.904686444,6.47,0
2017-8-26 6:19:54,0.726749304,-0.528042418,0.050365515,224.97,0
2017-8-26 6:19:54,-0.598071289,1.264136546,1.410326046,75.83,0
2017-8-26 6:20:56,1.199277668,0.365737836,0.428155251,1.98,0
2017-8-26 6:20:56,-0.143256003,0.743648518,1.534072207,1.98,0
2017-8-26 6:21:58,-0.241301703,1.089311472,0.703988825,4.65,0
2017-8-26 6:24:02,0.066060772,0.8762634,1.093992968,23.32,0
2017-8-26 6:25:04,1.168433389,0.319977589,0.589693418,8.09,0
2017-8-26 6:27:08,-1.505779164,-0.215325117,1.991294276,82.29,0
2017-8-26 6:27:08,-0.913599729,0.162262106,0.541428519,99.95,0
2017-8-26 6:27:08,0.075749698,1.026985684,0.83489051,20,0
2017-8-26 6:27:08,0.803845921,-0.571718052,1.048092695,127.75,0
2017-8-26 6:27:08,-0.549414252,0.676860674,2.151949976,20.7,0
2017-8-26 6:29:12,-0.351286911,1.183753559,0.530794296,1.79,0
2017-8-26 6:30:14,-0.922515164,0.84157679,2.078000014,37.2,0
2017-8-26 6:31:16,-1.131517179,1.016398669,0.735810425,1,0
2017-8-26 6:31:16,-0.773295862,-0.190661402,2.404946261,32.77,0
2017-8-26 6:31:16,-0.931154307,0.82588911,0.168007968,5.99,0
2017-8-26 6:33:20,-0.278287825,0.866213738,-0.300620201,0.89,0
2017-8-26 6:33:20,1.198658495,-0.420333822,0.014599158,63.9,0
2017-8-26 6:36:26,-0.923891761,0.568852442,1.244235999,6.45,0
2017-8-26 6:36:26,1.02926862,-0.516292307,1.291785339,61.18,0
2017-8-26 6:36:26,1.187706334,-0.141019355,0.563458522,9.99,0
2017-8-26 6:37:28,-0.304922925,-0.521387699,1.341180514,196.7,0
2017-8-26 6:37:28,-1.269461299,-1.027152549,2.261372999,79,0
2017-8-26 6:41:36,0.860652097,-0.247375224,0.754082235,137.3,0
2017-8-26 6:41:36,-0.938225555,0.104717344,1.309641702,39.94,0
2017-8-26 6:41:36,-0.18842395,0.87760183,-0.73468591,1.98,0
2017-8-26 6:42:38,1.182398882,0.059488688,0.310672612,12.99,0
2017-8-26 6:43:40,-1.499761074,1.059588047,0.496912353,153.91,0
2017-8-26 6:43:40,-1.427151559,-0.527766419,2.460153272,101,0
2017-8-26 6:43:40,-0.370562536,0.599809965,0.216683002,10.27,0
2017-8-26 6:46:46,-5.852465108,5.26737615,-1.761894935,8.97,0
2017-8-26 6:46:46,-0.742877146,0.563251743,1.207243263,1.19,0
2017-8-26 6:46:46,1.228501161,0.091870473,-0.268384945,45,0
2017-8-26 6:46:46,-0.572010633,0.374980871,0.923823033,95.56,0
2017-8-26 6:46:46,-0.429224487,0.698849366,1.588982428,13.99,0
2017-8-26 6:47:48,1.293927047,0.338070714,-0.042758725,12.99,0
2017-8-26 6:48:50,0.263523486,-1.812896806,-0.311086762,526.96,0
2017-8-26 6:48:50,-0.247826973,-0.28268211,1.653354215,70,0
2017-8-26 6:50:54,-0.263380494,0.959102737,0.285739874,4.38,0
2017-8-26 6:52:58,1.087791655,-0.143548188,1.374291017,12.99,0
2017-8-26 6:55:02,-2.421229941,-1.369602127,2.261281491,24,0
2017-8-26 6:56:04,-0.3917246,1.106354995,0.787765451,1,0
2017-8-26 6:56:04,-1.045668501,0.485509651,1.569232319,17.56,0
2017-8-26 6:56:04,1.201989343,-0.034451788,0.696627869,12.99,0
2017-8-26 6:58:08,-0.59206007,0.785903889,2.806517307,18.96,0
2017-8-26 6:58:08,1.219112097,0.053694134,-0.18032073,22.58,0
2017-8-26 6:59:10,-0.342871277,-0.199545805,1.976352578,99.82,0
2017-8-26 6:59:10,-1.177731398,0.318500556,1.727122639,25.36,0
2017-8-26 7:00:12,-0.352704348,0.975517479,1.603364515,7.81,0
2017-8-26 7:00:12,1.086971163,0.045122322,0.475774395,18.61,0
2017-8-26 7:00:12,-0.44364031,0.981192772,1.234397173,49.99,0
2017-8-26 7:00:12,1.081026808,-0.13945451,0.483881152,17.24,0
2017-8-26 7:03:18,1.478772853,-0.551088522,-0.52315164,34,0
2017-8-26 7:03:18,-0.608830735,0.876837021,2.495715337,35.11,0
2017-8-26 7:05:22,-1.465380992,1.382171684,1.019789918,1,0
2017-8-26 7:05:22,1.120599263,-0.313307918,0.3953088,29.95,0
2017-8-26 7:06:24,1.105767571,0.333011981,0.184148099,45.3,0
2017-8-26 7:08:28,-0.420269748,0.814760402,1.513242393,79.18,0
2017-8-26 7:09:30,-0.961507377,0.743351362,1.173581813,26.98,0
2017-8-26 7:09:30,0.28309985,0.819283967,1.05430883,1.98,0
2017-8-26 7:12:36,-0.602482641,0.479088625,0.549750379,42.81,0
2017-8-26 7:13:38,-0.663511067,-0.044443226,1.029253315,25,0
2017-8-26 7:14:40,-1.169086543,1.096292458,0.669688007,0.99,0
2017-8-26 7:14:40,-0.438337379,1.028363751,1.455501718,7.14,0
2017-8-26 7:15:42,1.260247838,-0.020171924,-1.16438654,9.99,0
2017-8-26 7:15:42,-0.473290464,0.479627277,1.528537859,32.51,0
2017-8-26 7:16:44,-0.992403869,1.62659146,0.960247699,8.99,0
2017-8-26 7:17:46,1.167526651,-0.318288402,0.502463956,10,0
2017-8-26 7:19:50,-1.142320931,0.626404913,2.526916953,10.62,0
2017-8-26 7:19:50,-2.39844587,2.022960549,1.628461705,4.81,0
2017-8-26 7:19:50,-0.849347742,1.019507723,1.517236217,12.2,0
2017-8-26 7:19:50,1.181571969,0.241407903,0.024536924,12.31,0
2017-8-26 7:20:52,-0.398935075,0.941953268,1.359288453,2.69,0
2017-8-26 7:22:56,-1.118945511,-0.071366221,2.80776898,100.37,0
2017-8-26 7:25:00,-1.077045918,2.140915813,1.152883756,1.5,0
2017-8-26 7:25:00,1.311258486,0.07502777,-1.292832404,1.98,0
2017-8-26 7:25:00,-1.069199853,1.239963348,0.545157122,2.98,0
2017-8-26 7:26:02,-0.685769792,0.554019231,2.014829479,18.94,0
2017-8-26 7:27:04,-0.216866831,0.900896218,1.502850277,10,0
2017-8-26 7:28:06,-0.788406123,1.125172284,0.9342131,13.28,0
2017-8-26 7:29:08,-1.337374908,1.109391198,1.39622252,5.96,0
2017-8-26 7:30:10,1.206637834,0.143344829,-0.131755553,31.8,0
2017-8-26 7:30:10,1.071812684,-0.249927203,0.189825005,120,0
2017-8-26 7:30:10,-0.238642949,-0.146691284,0.829323343,24,0
2017-8-26 7:31:12,-2.395433913,-1.545369136,1.9193912,231.71,0
2017-8-26 7:35:20,-1.377245329,0.714822534,2.507512766,13.53,0
2017-8-26 7:35:20,-0.471795901,0.523168691,1.948966931,18.45,0
2017-8-26 7:36:22,-0.599318041,0.88752482,1.57921402,1.98,0
2017-8-26 7:37:24,1.130932761,0.178069339,0.533439524,13.79,0
2017-8-26 7:38:26,-0.942940341,0.206074136,1.625992033,20.17,0
2017-8-26 7:38:26,1.095067418,-0.014392712,1.408552105,9.99,0
2017-8-26 7:38:26,-1.569485289,-1.932133383,1.249202816,55.45,0
2017-8-26 7:38:26,-0.363607748,1.104008326,1.300678453,0.99,0
2017-8-26 7:39:28,1.45590577,-0.928378048,0.353459043,26.5,0
2017-8-26 7:39:28,1.026701748,-0.661664688,0.8976009,99,0
2017-8-26 7:39:28,1.075229011,-0.335339468,1.680467942,5.46,0
2017-8-26 7:40:30,1.260327831,0.299160898,0.527681133,1.98,0
2017-8-26 7:42:34,1.143648911,0.128210203,0.407255475,49.99,0
2017-8-26 7:44:38,-0.293838836,-0.044368922,1.093145532,24.84,0
2017-8-26 7:44:38,-0.561092494,0.508697738,1.428463595,13.08,0
2017-8-26 7:44:38,-0.491003017,0.906952627,1.64542282,9.03,0
2017-8-26 7:44:38,0.073631482,1.051207329,-0.281222562,1,0
2017-8-26 7:45:40,-2.56496105,2.470984542,2.64941697,10.35,0
2017-8-26 7:45:40,1.289672517,-0.69439938,0.98668348,14.9,0
2017-8-26 7:45:40,0.982539104,-0.229085198,0.00305057,154.4,0
2017-8-26 7:46:42,0.992495952,-0.658003087,1.028642552,122.36,0
2017-8-26 7:46:42,-0.071003726,2.114930867,-3.597858245,2.28,0
2017-8-26 7:47:44,1.146065394,0.285853394,0.562438674,6.54,0
2017-8-26 7:48:46,1.32062603,-1.17433822,0.713431142,2.6,0
